Day,Month,Airline,flightclass,capacity,timediff,night1,season,delayed
2,2,19,INT,26,7,0,Winter,0
1,2,19,INT,40,3,0,Winter,0
5,2,19,INT,40,6,0,Winter,0
6,2,19,INT,45,6,0,Winter,0
0,2,19,INT,21,-65,0,Winter,0
2,2,19,INT,38,-8,0,Winter,0
3,2,19,INT,88,13,0,Winter,1
1,2,19,INT,54,4,0,Winter,1
5,2,19,INT,46,8,0,Winter,0
6,2,19,INT,34,-65,0,Winter,0
4,2,19,INT,32,7,0,Winter,0
0,2,19,INT,25,8,0,Winter,0
2,2,19,INT,21,1,0,Winter,0
3,2,19,INT,88,2,0,Winter,1
1,2,19,INT,43,4,0,Winter,0
5,2,19,INT,43,15,0,Winter,0
6,2,19,INT,41,-4,0,Winter,0
4,6,19,INT,45,14,0,Winter,0
0,6,19,INT,32,49,0,Winter,0
2,6,19,INT,26,2,0,Winter,0
3,6,19,INT,85,2,0,Winter,1
5,6,19,INT,53,10,0,Winter,1
6,6,19,INT,53,3,0,Winter,1
4,6,19,INT,46,5,0,Winter,0
0,6,19,INT,37,4,0,Winter,0
2,6,19,INT,42,14,0,Winter,0
3,6,19,INT,92,17,0,Winter,1
1,6,19,INT,73,8,0,Winter,1
5,6,19,INT,55,9,0,Winter,1
6,6,19,INT,59,7,0,Winter,1
4,6,19,INT,25,2,0,Winter,0
0,6,19,INT,39,7,0,Winter,0
2,6,19,INT,37,8,0,Winter,0
3,6,19,INT,77,14,0,Winter,1
1,6,19,INT,75,8,0,Winter,1
5,6,19,INT,66,24,0,Winter,1
6,6,19,INT,33,9,0,Winter,0
4,6,19,INT,41,19,0,Winter,0
0,6,19,INT,44,4,0,Winter,0
2,6,19,INT,46,8,0,Winter,0
0,8,19,INT,21,2,0,Winter,0
2,8,19,INT,44,12,0,Winter,0
3,8,19,INT,40,1,0,Winter,0
1,8,19,INT,57,4,0,Winter,1
5,8,19,INT,49,5,0,Winter,0
6,8,19,INT,79,15,0,Winter,1
4,8,19,INT,23,-4,0,Winter,0
0,8,19,INT,45,3,0,Winter,0
2,8,19,INT,56,-63,0,Winter,1
3,8,19,INT,56,26,0,Winter,1
1,8,19,INT,77,16,0,Winter,1
5,8,19,INT,52,6,0,Winter,1
6,8,19,INT,59,-2,0,Winter,1
4,8,19,INT,36,2,0,Winter,0
0,8,19,INT,55,3,0,Winter,1
2,8,19,INT,32,8,0,Winter,0
3,8,19,INT,37,3,0,Winter,0
1,8,19,INT,60,29,0,Winter,1
5,8,19,INT,71,9,0,Winter,1
4,8,19,INT,37,11,0,Winter,0
0,8,19,INT,47,2,0,Winter,0
2,8,19,INT,67,8,0,Winter,1
3,8,19,INT,51,8,0,Winter,1
1,8,19,INT,60,0,0,Winter,1
5,8,19,INT,44,13,0,Winter,0
4,8,19,INT,45,5,0,Winter,0
5,3,19,INT,45,6,0,Winter,0
6,3,19,INT,48,3,0,Winter,0
4,3,19,INT,47,3,0,Winter,0
0,3,19,INT,78,25,0,Winter,1
2,3,19,INT,62,28,0,Winter,1
3,3,19,INT,59,3,0,Winter,1
1,3,19,INT,69,12,0,Winter,1
5,3,19,INT,58,-7,0,Winter,1
6,3,19,INT,61,10,0,Winter,1
4,3,19,INT,54,9,0,Winter,1
0,3,19,INT,32,3,0,Winter,0
2,3,19,INT,66,2,0,Winter,1
3,3,19,INT,62,13,0,Winter,1
1,3,19,INT,66,2,0,Winter,1
5,3,19,INT,41,-6,0,Winter,0
6,3,19,INT,66,70,0,Winter,1
4,3,19,INT,49,4,0,Winter,0
0,3,19,INT,26,-2,0,Winter,0
2,3,19,INT,38,48,0,Winter,0
3,3,19,INT,43,13,0,Winter,0
1,3,19,INT,55,10,0,Winter,1
6,3,19,INT,87,53,0,Winter,1
4,3,19,INT,55,0,0,Winter,1
0,3,19,INT,46,9,0,Winter,0
3,3,19,INT,42,-9,0,Winter,0
1,3,19,INT,77,3,0,Winter,1
5,3,19,INT,49,14,0,Winter,0
0,2,19,INT,35,3,0,Winter,0
2,2,19,INT,48,13,0,Winter,0
3,2,19,INT,48,18,0,Winter,0
1,2,19,INT,72,3,0,Winter,1
5,2,19,INT,37,-11,0,Winter,0
4,2,19,INT,26,7,0,Winter,0
2,2,19,INT,44,13,0,Winter,0
3,2,19,INT,43,19,0,Winter,0
1,2,19,INT,47,2,0,Winter,0
5,2,19,INT,37,14,0,Winter,0
6,2,19,INT,56,5,0,Winter,1
4,2,19,INT,34,78,0,Winter,1
0,2,19,INT,35,8,0,Winter,0
1,2,19,INT,80,4,0,Winter,1
5,2,19,INT,50,9,0,Winter,0
6,2,19,INT,64,1,0,Winter,1
4,2,19,INT,27,3,0,Winter,0
2,2,19,INT,41,2,0,Winter,0
3,2,19,INT,76,26,0,Winter,1
1,2,19,INT,69,2,0,Winter,1
5,2,19,INT,30,-1,0,Winter,0
6,2,19,INT,48,1,0,Winter,0
4,6,19,INT,44,18,0,Winter,0
0,6,19,INT,20,-63,0,Winter,0
2,6,19,INT,50,5,0,Winter,0
3,6,19,INT,43,9,0,Winter,0
1,6,19,INT,61,17,0,Winter,1
5,6,19,INT,76,5,0,Winter,1
6,6,19,INT,38,1,0,Winter,0
4,6,19,INT,40,7,0,Winter,0
0,6,19,INT,36,-1,0,Winter,0
2,6,19,INT,51,6,0,Winter,1
3,6,19,INT,62,5,0,Winter,1
1,6,19,INT,59,0,0,Winter,1
5,6,19,INT,40,6,0,Winter,0
4,6,19,INT,35,22,0,Winter,0
0,6,19,INT,40,17,0,Winter,0
2,6,19,INT,52,2,0,Winter,1
3,6,19,INT,44,16,0,Winter,0
1,6,19,INT,72,5,0,Winter,1
5,6,19,INT,43,9,0,Winter,0
6,6,19,INT,45,16,0,Winter,0
4,6,19,INT,34,1,0,Winter,0
0,6,19,INT,16,1,0,Winter,0
2,6,19,INT,38,4,0,Winter,0
3,8,19,INT,93,34,0,Winter,1
3,8,19,INT,75,36,0,Winter,1
3,8,19,INT,80,56,0,Winter,1
3,3,19,INT,71,37,0,Winter,1
3,3,19,INT,44,28,0,Winter,0
3,3,19,INT,54,32,0,Winter,1
3,2,19,INT,87,30,0,Winter,1
3,2,19,INT,72,53,0,Winter,1
3,2,19,INT,92,42,0,Winter,1
3,2,19,INT,79,36,0,Winter,1
3,6,19,INT,89,47,0,Winter,1
3,6,19,INT,68,26,0,Winter,1
3,6,19,INT,56,29,0,Winter,1
4,8,19,INT,20,20,0,Winter,0
4,8,19,INT,47,3,0,Winter,0
4,8,19,INT,39,37,0,Winter,0
4,3,19,INT,59,20,0,Winter,1
4,3,19,INT,30,13,0,Winter,0
4,3,19,INT,28,20,0,Winter,0
4,3,19,INT,53,26,0,Winter,1
4,2,19,INT,26,16,0,Winter,0
4,2,19,INT,37,20,0,Winter,0
4,2,19,INT,13,12,0,Winter,0
4,6,19,INT,16,19,0,Winter,0
3,8,19,INT,58,20,0,Winter,1
3,8,19,INT,63,36,0,Winter,1
3,8,19,INT,65,30,0,Winter,1
3,8,19,INT,64,24,0,Winter,1
3,3,19,INT,58,27,0,Winter,1
3,3,19,INT,33,34,0,Winter,0
3,3,19,INT,63,22,0,Winter,1
3,3,19,INT,43,16,0,Winter,0
3,2,19,INT,59,27,0,Winter,1
3,2,19,INT,39,80,0,Winter,1
3,2,19,INT,77,29,0,Winter,1
3,2,19,INT,58,31,0,Winter,1
3,6,19,INT,64,48,0,Winter,1
3,6,19,INT,74,34,0,Winter,1
3,6,19,INT,43,23,0,Winter,0
0,8,19,INT,67,-668,0,Winter,1
1,8,19,INT,67,-628,0,Winter,1
6,8,19,INT,66,30,0,Winter,1
0,8,19,INT,50,41,0,Winter,0
1,8,19,INT,62,-673,0,Winter,1
1,8,19,INT,75,33,0,Winter,1
6,8,19,INT,76,34,0,Winter,1
0,8,19,INT,41,33,0,Winter,0
1,8,19,INT,54,30,0,Winter,1
6,8,19,INT,52,37,0,Winter,1
6,3,19,INT,63,-673,0,Winter,1
0,3,19,INT,72,37,0,Winter,1
1,3,19,INT,56,42,0,Winter,1
6,3,19,INT,56,35,0,Winter,1
0,3,19,INT,69,31,0,Winter,1
1,3,19,INT,54,-668,0,Winter,1
6,3,19,INT,74,29,0,Winter,1
0,3,19,INT,59,23,0,Winter,1
1,3,19,INT,60,22,0,Winter,1
0,3,19,INT,42,-665,0,Winter,0
1,3,19,INT,66,27,0,Winter,1
6,3,19,INT,56,-653,0,Winter,1
0,2,19,INT,53,33,0,Winter,1
1,2,19,INT,40,-618,0,Winter,0
0,2,19,INT,55,22,0,Winter,1
1,2,19,INT,85,35,0,Winter,1
6,2,19,INT,39,38,0,Winter,0
0,2,19,INT,36,24,0,Winter,0
1,2,19,INT,0,33,0,Winter,0
6,2,19,INT,51,43,0,Winter,1
0,2,19,INT,36,25,0,Winter,0
1,2,19,INT,42,37,0,Winter,0
6,2,19,INT,68,40,0,Winter,1
0,6,19,INT,82,34,0,Winter,1
6,6,19,INT,52,30,0,Winter,1
0,6,19,INT,52,-666,0,Winter,1
1,6,19,INT,39,36,0,Winter,0
6,6,19,INT,59,41,0,Winter,1
0,6,19,INT,60,31,0,Winter,1
6,6,19,INT,48,37,0,Winter,0
0,6,19,INT,40,33,0,Winter,0
0,8,19,INT,66,-8,0,Winter,1
2,8,19,INT,50,5,0,Winter,0
3,8,19,INT,56,-7,0,Winter,1
5,8,19,INT,75,0,0,Winter,1
6,8,19,INT,92,-61,0,Winter,1
4,8,19,INT,70,-6,0,Winter,1
0,8,19,INT,65,0,0,Winter,1
2,8,19,INT,63,-7,0,Winter,1
3,8,19,INT,80,13,0,Winter,1
1,8,19,INT,113,6,0,Winter,1
5,8,19,INT,70,-8,0,Winter,1
6,8,19,INT,55,-2,0,Winter,1
4,8,19,INT,75,-4,0,Winter,1
0,8,19,INT,75,-8,0,Winter,1
3,8,19,INT,92,6,0,Winter,1
1,8,19,INT,134,28,0,Winter,1
5,8,19,INT,70,-15,0,Winter,1
6,8,19,INT,82,12,0,Winter,1
4,8,19,INT,37,14,0,Winter,0
0,8,19,INT,75,-8,0,Winter,1
2,8,19,INT,48,-7,0,Winter,0
3,8,19,INT,100,14,0,Winter,1
1,8,19,INT,126,12,0,Winter,1
5,8,19,INT,68,20,0,Winter,1
6,8,19,INT,73,2,0,Winter,1
4,8,19,INT,66,-61,0,Winter,1
1,3,19,INT,36,0,0,Winter,0
5,3,19,INT,52,9,0,Winter,1
6,3,19,INT,46,-11,0,Winter,0
4,3,19,INT,82,57,0,Winter,1
0,3,19,INT,53,-2,0,Winter,1
2,3,19,INT,61,0,0,Winter,1
3,3,19,INT,62,-3,0,Winter,1
1,3,19,INT,85,10,0,Winter,1
5,3,19,INT,59,32,0,Winter,1
6,3,19,INT,61,2,0,Winter,1
4,3,19,INT,89,50,0,Winter,1
0,3,19,INT,81,1,0,Winter,1
2,3,19,INT,22,4,0,Winter,0
3,3,19,INT,104,3,0,Winter,1
1,3,19,INT,96,5,0,Winter,1
5,3,19,INT,84,5,0,Winter,1
6,3,19,INT,79,-61,0,Winter,1
0,3,19,INT,95,10,0,Winter,1
2,3,19,INT,91,-2,0,Winter,1
3,3,19,INT,79,-2,0,Winter,1
1,3,19,INT,95,15,0,Winter,1
5,3,19,INT,88,-7,0,Winter,1
6,3,19,INT,90,-2,0,Winter,1
4,3,19,INT,66,0,0,Winter,1
0,3,19,INT,74,4,0,Winter,1
2,3,19,INT,66,1,0,Winter,1
1,3,19,INT,93,-2,0,Winter,1
5,3,19,INT,88,-3,0,Winter,1
6,3,19,INT,92,4,0,Winter,1
4,2,19,INT,79,-61,0,Winter,1
0,2,19,INT,80,-4,0,Winter,1
3,2,19,INT,58,5,0,Winter,1
1,2,19,INT,75,-2,0,Winter,1
5,2,19,INT,34,3,0,Winter,0
6,2,19,INT,95,5,0,Winter,1
4,2,19,INT,82,-5,0,Winter,1
0,2,19,INT,73,-5,0,Winter,1
2,2,19,INT,45,6,0,Winter,0
3,2,19,INT,76,-6,0,Winter,1
1,2,19,INT,73,12,0,Winter,1
5,2,19,INT,87,-4,0,Winter,1
6,2,19,INT,98,10,0,Winter,1
4,2,19,INT,88,1,0,Winter,1
0,2,19,INT,56,10,0,Winter,1
2,2,19,INT,42,7,0,Winter,0
3,2,19,INT,100,4,0,Winter,1
1,2,19,INT,95,6,0,Winter,1
5,2,19,INT,78,5,0,Winter,1
4,2,19,INT,56,10,0,Winter,1
0,2,19,INT,58,9,0,Winter,1
3,2,19,INT,134,48,0,Winter,1
1,2,19,INT,115,8,0,Winter,1
5,2,19,INT,71,-4,0,Winter,1
6,2,19,INT,82,-2,0,Winter,1
4,6,19,INT,76,4,0,Winter,1
0,6,19,INT,85,0,0,Winter,1
2,6,19,INT,64,16,0,Winter,1
3,6,19,INT,85,2,0,Winter,1
1,6,19,INT,93,16,0,Winter,1
5,6,19,INT,76,11,0,Winter,1
6,6,19,INT,32,12,0,Winter,0
4,6,19,INT,31,-2,0,Winter,0
0,6,19,INT,69,-7,0,Winter,1
2,6,19,INT,68,4,0,Winter,1
3,6,19,INT,82,5,0,Winter,1
1,6,19,INT,94,5,0,Winter,1
5,6,19,INT,81,3,0,Winter,1
6,6,19,INT,84,-4,0,Winter,1
4,6,19,INT,41,8,0,Winter,0
0,6,19,INT,61,4,0,Winter,1
2,6,19,INT,76,6,0,Winter,1
3,6,19,INT,46,17,0,Winter,0
1,6,19,INT,25,13,0,Winter,0
5,6,19,INT,80,-4,0,Winter,1
6,6,19,INT,91,-5,0,Winter,1
4,6,19,INT,51,11,0,Winter,1
0,6,19,INT,74,-61,0,Winter,1
2,6,19,INT,80,9,0,Winter,1
0,8,19,INT,43,18,0,Winter,0
2,8,19,INT,46,24,0,Winter,0
3,8,19,INT,96,20,0,Winter,1
1,8,19,INT,93,57,0,Winter,1
5,8,19,INT,68,27,0,Winter,1
6,8,19,INT,63,19,0,Winter,1
4,8,19,INT,39,32,0,Winter,0
0,8,19,INT,87,25,0,Winter,1
2,8,19,INT,57,13,0,Winter,1
3,8,19,INT,82,33,0,Winter,1
1,8,19,INT,64,34,0,Winter,1
5,8,19,INT,56,31,0,Winter,1
6,8,19,INT,71,11,0,Winter,1
4,8,19,INT,54,51,0,Winter,1
0,8,19,INT,84,30,0,Winter,1
2,8,19,INT,69,42,0,Winter,1
3,8,19,INT,96,26,0,Winter,1
1,8,19,INT,36,62,0,Winter,1
5,8,19,INT,47,12,0,Winter,0
6,8,19,INT,76,32,0,Winter,1
4,8,19,INT,57,21,0,Winter,1
0,8,19,INT,76,79,0,Winter,1
2,8,19,INT,70,42,0,Winter,1
3,8,19,INT,88,33,0,Winter,1
5,8,19,INT,63,39,0,Winter,1
6,8,19,INT,88,25,0,Winter,1
1,3,19,INT,47,4,0,Winter,0
5,3,19,INT,55,15,0,Winter,1
6,3,19,INT,70,26,0,Winter,1
4,3,19,INT,84,33,0,Winter,1
0,3,19,INT,75,17,0,Winter,1
2,3,19,INT,59,18,0,Winter,1
3,3,19,INT,83,13,0,Winter,1
1,3,19,INT,65,25,0,Winter,1
5,3,19,INT,77,22,0,Winter,1
6,3,19,INT,69,13,0,Winter,1
4,3,19,INT,96,17,0,Winter,1
0,3,19,INT,51,18,0,Winter,1
2,3,19,INT,47,20,0,Winter,0
3,3,19,INT,93,23,0,Winter,1
1,3,19,INT,74,16,0,Winter,1
5,3,19,INT,69,24,0,Winter,1
6,3,19,INT,90,27,0,Winter,1
4,3,19,INT,53,13,0,Winter,1
0,3,19,INT,76,19,0,Winter,1
2,3,19,INT,60,23,0,Winter,1
3,3,19,INT,58,26,0,Winter,1
5,3,19,INT,51,1,0,Winter,1
6,3,19,INT,78,18,0,Winter,1
0,3,19,INT,75,16,0,Winter,1
2,3,19,INT,65,29,0,Winter,1
3,3,19,INT,84,25,0,Winter,1
1,3,19,INT,84,28,0,Winter,1
5,3,19,INT,64,8,0,Winter,1
6,3,19,INT,89,31,0,Winter,1
4,2,19,INT,68,16,0,Winter,1
2,2,19,INT,71,18,0,Winter,1
3,2,19,INT,91,37,0,Winter,1
1,2,19,INT,90,23,0,Winter,1
5,2,19,INT,57,17,0,Winter,1
6,2,19,INT,78,23,0,Winter,1
4,2,19,INT,85,29,0,Winter,1
0,2,19,INT,60,24,0,Winter,1
2,2,19,INT,92,20,0,Winter,1
3,2,19,INT,91,37,0,Winter,1
1,2,19,INT,58,86,0,Winter,1
5,2,19,INT,85,26,0,Winter,1
6,2,19,INT,110,27,0,Winter,1
4,2,19,INT,51,24,0,Winter,1
0,2,19,INT,81,20,0,Winter,1
2,2,19,INT,81,17,0,Winter,1
3,2,19,INT,91,37,0,Winter,1
1,2,19,INT,116,45,0,Winter,1
5,2,19,INT,84,46,0,Winter,1
6,2,19,INT,82,30,0,Winter,1
4,2,19,INT,74,38,0,Winter,1
0,2,19,INT,86,28,0,Winter,1
2,2,19,INT,74,30,0,Winter,1
3,2,19,INT,97,16,0,Winter,1
1,2,19,INT,92,32,0,Winter,1
5,2,19,INT,69,39,0,Winter,1
6,2,19,INT,94,26,0,Winter,1
4,6,19,INT,66,109,0,Winter,1
0,6,19,INT,92,25,0,Winter,1
2,6,19,INT,55,16,0,Winter,1
3,6,19,INT,88,33,0,Winter,1
1,6,19,INT,77,23,0,Winter,1
5,6,19,INT,55,13,0,Winter,1
6,6,19,INT,94,54,0,Winter,1
4,6,19,INT,72,33,0,Winter,1
0,6,19,INT,85,35,0,Winter,1
2,6,19,INT,57,20,0,Winter,1
3,6,19,INT,79,12,0,Winter,1
1,6,19,INT,75,17,0,Winter,1
5,6,19,INT,80,12,0,Winter,1
6,6,19,INT,74,27,0,Winter,1
4,6,19,INT,80,-8,0,Winter,1
0,6,19,INT,86,24,0,Winter,1
2,6,19,INT,83,21,0,Winter,1
3,6,19,INT,91,18,0,Winter,1
1,6,19,INT,86,20,0,Winter,1
5,6,19,INT,82,27,0,Winter,1
6,6,19,INT,78,25,0,Winter,1
4,6,19,INT,47,30,0,Winter,0
0,6,19,INT,96,62,0,Winter,1
2,6,19,INT,95,51,0,Winter,1
0,8,19,INT,57,33,0,Winter,1
2,8,19,INT,81,31,0,Winter,1
3,8,19,INT,97,10,0,Winter,1
1,8,19,INT,86,37,0,Winter,1
5,8,19,INT,70,20,0,Winter,1
6,8,19,INT,98,25,0,Winter,1
4,8,19,INT,84,47,0,Winter,1
2,8,19,INT,82,23,0,Winter,1
3,8,19,INT,97,23,0,Winter,1
1,8,19,INT,91,32,0,Winter,1
6,8,19,INT,78,83,0,Winter,1
4,8,19,INT,81,18,0,Winter,1
0,8,19,INT,73,17,0,Winter,1
3,8,19,INT,96,19,0,Winter,1
1,8,19,INT,85,32,0,Winter,1
5,8,19,INT,92,29,0,Winter,1
6,8,19,INT,86,24,0,Winter,1
4,8,19,INT,68,11,0,Winter,1
0,8,19,INT,67,29,0,Winter,1
2,8,19,INT,80,198,0,Winter,1
3,8,19,INT,97,63,0,Winter,1
1,8,19,INT,95,31,0,Winter,1
5,8,19,INT,71,31,0,Winter,1
6,8,19,INT,93,36,0,Winter,1
4,8,19,INT,96,20,0,Winter,1
1,3,19,INT,45,26,0,Winter,0
5,3,19,INT,73,35,0,Winter,1
6,3,19,INT,75,29,0,Winter,1
4,3,19,INT,56,53,0,Winter,1
0,3,19,INT,97,30,0,Winter,1
2,3,19,INT,80,11,0,Winter,1
3,3,19,INT,85,17,0,Winter,1
1,3,19,INT,74,21,0,Winter,1
5,3,19,INT,65,25,0,Winter,1
0,3,19,INT,87,14,0,Winter,1
2,3,19,INT,78,38,0,Winter,1
3,3,19,INT,93,20,0,Winter,1
1,3,19,INT,57,33,0,Winter,1
5,3,19,INT,71,30,0,Winter,1
6,3,19,INT,81,38,0,Winter,1
4,3,19,INT,70,28,0,Winter,1
0,3,19,INT,83,19,0,Winter,1
2,3,19,INT,87,117,0,Winter,1
3,3,19,INT,72,38,0,Winter,1
5,3,19,INT,75,13,0,Winter,1
6,3,19,INT,72,9,0,Winter,1
4,3,19,INT,45,15,0,Winter,0
0,3,19,INT,62,19,0,Winter,1
2,3,19,INT,85,38,0,Winter,1
3,3,19,INT,92,38,0,Winter,1
1,3,19,INT,91,15,0,Winter,1
5,3,19,INT,79,20,0,Winter,1
6,3,19,INT,69,31,0,Winter,1
4,2,19,INT,76,21,0,Winter,1
0,2,19,INT,78,20,0,Winter,1
2,2,19,INT,79,22,0,Winter,1
3,2,19,INT,92,15,0,Winter,1
1,2,19,INT,81,22,0,Winter,1
5,2,19,INT,79,32,0,Winter,1
4,2,19,INT,86,17,0,Winter,1
0,2,19,INT,90,31,0,Winter,1
2,2,19,INT,93,36,0,Winter,1
3,2,19,INT,96,18,0,Winter,1
1,2,19,INT,96,43,0,Winter,1
5,2,19,INT,84,21,0,Winter,1
6,2,19,INT,93,37,0,Winter,1
4,2,19,INT,60,22,0,Winter,1
0,2,19,INT,80,19,0,Winter,1
3,2,19,INT,91,22,0,Winter,1
1,2,19,INT,110,55,0,Winter,1
5,2,19,INT,71,33,0,Winter,1
6,2,19,INT,92,27,0,Winter,1
0,2,19,INT,66,23,0,Winter,1
2,2,19,INT,81,26,0,Winter,1
1,2,19,INT,81,34,0,Winter,1
5,2,19,INT,73,24,0,Winter,1
6,2,19,INT,90,35,0,Winter,1
4,6,19,INT,76,23,0,Winter,1
0,6,19,INT,91,32,0,Winter,1
3,6,19,INT,87,31,0,Winter,1
1,6,19,INT,86,24,0,Winter,1
5,6,19,INT,85,31,0,Winter,1
6,6,19,INT,83,16,0,Winter,1
0,6,19,INT,85,38,0,Winter,1
2,6,19,INT,97,25,0,Winter,1
1,6,19,INT,86,37,0,Winter,1
5,6,19,INT,82,18,0,Winter,1
6,6,19,INT,82,24,0,Winter,1
4,6,19,INT,71,30,0,Winter,1
0,6,19,INT,80,41,0,Winter,1
2,6,19,INT,79,11,0,Winter,1
3,6,19,INT,88,25,0,Winter,1
1,6,19,INT,96,32,0,Winter,1
5,6,19,INT,90,19,0,Winter,1
6,6,19,INT,95,33,0,Winter,1
4,6,19,INT,85,-8,0,Winter,1
0,6,19,INT,96,82,0,Winter,1
2,6,19,INT,89,27,0,Winter,1
0,8,19,INT,71,32,0,Winter,1
2,8,19,INT,79,43,0,Winter,1
3,8,19,INT,95,48,0,Winter,1
1,8,19,INT,90,38,0,Winter,1
5,8,19,INT,88,35,0,Winter,1
4,8,19,INT,90,57,0,Winter,1
0,8,19,INT,66,28,0,Winter,1
3,8,19,INT,93,35,0,Winter,1
1,8,19,INT,86,58,0,Winter,1
5,8,19,INT,97,46,0,Winter,1
6,8,19,INT,87,40,0,Winter,1
4,8,19,INT,69,36,0,Winter,1
0,8,19,INT,84,35,0,Winter,1
3,8,19,INT,96,28,0,Winter,1
1,8,19,INT,84,35,0,Winter,1
5,8,19,INT,92,31,0,Winter,1
6,8,19,INT,90,30,0,Winter,1
4,8,19,INT,78,28,0,Winter,1
0,8,19,INT,80,70,0,Winter,1
2,8,19,INT,68,62,0,Winter,1
3,8,19,INT,96,56,0,Winter,1
5,8,19,INT,78,66,0,Winter,1
6,8,19,INT,88,43,0,Winter,1
4,8,19,INT,100,76,0,Winter,1
1,3,19,INT,55,26,0,Winter,1
5,3,19,INT,53,32,0,Winter,1
6,3,19,INT,71,33,0,Winter,1
4,3,19,INT,72,94,0,Winter,1
0,3,19,INT,58,29,0,Winter,1
2,3,19,INT,62,32,0,Winter,1
3,3,19,INT,73,33,0,Winter,1
1,3,19,INT,74,22,0,Winter,1
5,3,19,INT,74,30,0,Winter,1
6,3,19,INT,74,40,0,Winter,1
4,3,19,INT,47,23,0,Winter,0
0,3,19,INT,73,22,0,Winter,1
2,3,19,INT,57,-13,0,Winter,1
3,3,19,INT,95,38,0,Winter,1
1,3,19,INT,70,42,0,Winter,1
5,3,19,INT,95,29,0,Winter,1
6,3,19,INT,37,31,0,Winter,0
4,3,19,INT,78,35,0,Winter,1
0,3,19,INT,81,30,0,Winter,1
2,3,19,INT,79,35,0,Winter,1
3,3,19,INT,97,51,0,Winter,1
1,3,19,INT,75,43,0,Winter,1
5,3,19,INT,80,26,0,Winter,1
6,3,19,INT,80,20,0,Winter,1
4,3,19,INT,77,56,0,Winter,1
0,3,19,INT,64,40,0,Winter,1
2,3,19,INT,63,33,0,Winter,1
3,3,19,INT,92,34,0,Winter,1
1,3,19,INT,89,36,0,Winter,1
6,3,19,INT,86,29,0,Winter,1
4,2,19,INT,78,28,0,Winter,1
0,2,19,INT,85,32,0,Winter,1
2,2,19,INT,71,26,0,Winter,1
3,2,19,INT,82,26,0,Winter,1
1,2,19,INT,89,53,0,Winter,1
5,2,19,INT,92,36,0,Winter,1
4,2,19,INT,88,38,0,Winter,1
0,2,19,INT,83,35,0,Winter,1
2,2,19,INT,83,41,0,Winter,1
3,2,19,INT,83,60,0,Winter,1
1,2,19,INT,91,34,0,Winter,1
5,2,19,INT,81,31,0,Winter,1
6,2,19,INT,91,31,0,Winter,1
4,2,19,INT,82,46,0,Winter,1
0,2,19,INT,87,86,0,Winter,1
2,2,19,INT,95,53,0,Winter,1
1,2,19,INT,93,32,0,Winter,1
5,2,19,INT,94,74,0,Winter,1
6,2,19,INT,94,46,0,Winter,1
4,2,19,INT,78,32,0,Winter,1
0,2,19,INT,81,46,0,Winter,1
3,2,19,INT,95,33,0,Winter,1
1,2,19,INT,75,37,0,Winter,1
6,2,19,INT,92,32,0,Winter,1
4,6,19,INT,76,33,0,Winter,1
0,6,19,INT,76,36,0,Winter,1
2,6,19,INT,55,42,0,Winter,1
1,6,19,INT,73,63,0,Winter,1
5,6,19,INT,89,85,0,Winter,1
6,6,19,INT,64,32,0,Winter,1
4,6,19,INT,71,42,0,Winter,1
0,6,19,INT,76,25,0,Winter,1
2,6,19,INT,83,30,0,Winter,1
1,6,19,INT,71,27,0,Winter,1
5,6,19,INT,95,73,0,Winter,1
6,6,19,INT,77,50,0,Winter,1
4,6,19,INT,82,21,0,Winter,1
0,6,19,INT,86,35,0,Winter,1
2,6,19,INT,70,54,0,Winter,1
3,6,19,INT,19,36,0,Winter,0
1,6,19,INT,92,38,0,Winter,1
5,6,19,INT,94,32,0,Winter,1
6,6,19,INT,80,46,0,Winter,1
4,6,19,INT,87,39,0,Winter,1
0,6,19,INT,93,98,0,Winter,1
2,6,19,INT,96,49,0,Winter,1
0,8,19,INT,39,35,0,Winter,0
2,8,19,INT,28,38,0,Winter,0
3,8,19,INT,95,32,0,Winter,1
1,8,19,INT,59,35,0,Winter,1
5,8,19,INT,46,54,0,Winter,1
6,8,19,INT,38,30,0,Winter,0
4,8,19,INT,58,29,0,Winter,1
0,8,19,INT,50,51,0,Winter,1
2,8,19,INT,53,21,0,Winter,1
3,8,19,INT,92,61,0,Winter,1
1,8,19,INT,73,34,0,Winter,1
5,8,19,INT,58,41,0,Winter,1
6,8,19,INT,94,157,0,Winter,1
4,8,19,INT,69,33,0,Winter,1
0,8,19,INT,54,33,0,Winter,1
2,8,19,INT,50,11,0,Winter,0
3,8,19,INT,97,39,0,Winter,1
1,8,19,INT,65,33,0,Winter,1
5,8,19,INT,72,27,0,Winter,1
6,8,19,INT,65,38,0,Winter,1
4,8,19,INT,48,29,0,Winter,0
0,8,19,INT,69,36,0,Winter,1
2,8,19,INT,83,40,0,Winter,1
3,8,19,INT,86,49,0,Winter,1
5,8,19,INT,0,32,0,Winter,0
6,8,19,INT,73,51,0,Winter,1
4,8,19,INT,90,39,0,Winter,1
1,3,19,INT,42,22,0,Winter,0
5,3,19,INT,70,23,0,Winter,1
6,3,19,INT,93,24,0,Winter,1
4,3,19,INT,82,27,0,Winter,1
0,3,19,INT,49,21,0,Winter,0
3,3,19,INT,45,33,0,Winter,0
1,3,19,INT,65,33,0,Winter,1
5,3,19,INT,54,34,0,Winter,1
6,3,19,INT,65,30,0,Winter,1
